,Game,Win Percentage of Asterisk Team
1913,seton-hall v tennessee,0.3202381264073705
1914,seton-hall v wisconsin,0.413623562396348
1915,seton-hall v virginia-tech,0.4194606846361241
1916,seton-hall v texas-tech,0.4109334935865635
1917,seton-hall v southern-california,0.5204696703425671
1918,seton-hall v wright-state,0.5790352622412406
1919,seton-hall v texas,0.46851113967354613
1920,seton-hall v vermont,0.664884519053161
1921,seton-hall v texas-christian,0.5878414067934652
1922,seton-hall v yale,0.7440040140250346
1923,seton-hall v texas-southern,0.8713447946427411
1924,seton-hall v south-dakota-state,0.7915967000257618
1925,south-dakota-state v tennessee,0.10732888588988271
1926,south-dakota-state v ucla,0.10114592651432848
1927,south-dakota-state v villanova,0.10262878995338795
1928,south-dakota-state v wisconsin,0.14410987504382977
1929,south-dakota-state v texas-tech,0.16370691561201947
1930,south-dakota-state v virginia-tech,0.1681460332049574
1931,south-dakota-state v yale,0.42961888174064927
1932,south-dakota-state v southern-california,0.26881539347940653
1933,south-dakota-state v texas-christian,0.2710960055852195
1934,south-dakota-state v wright-state,0.32152338548868853
1935,south-dakota-state v texas,0.30762652095624593
1936,south-dakota-state v texas-southern,0.7068781049669538
1937,south-dakota-state v vermont,0.4813171365523631
1938,southern-california v tennessee,0.24775862261633497
1939,southern-california v ucla,0.250966855295748
1940,southern-california v villanova,0.27045141187932775
1941,southern-california v texas-tech,0.3178128189219719
1942,southern-california v wisconsin,0.3740608213424361
1943,southern-california v virginia-tech,0.4008699131022908
1944,southern-california v texas,0.45568430815442557
1945,southern-california v texas-christian,0.5897418184872594
1946,southern-california v yale,0.810677889161293
1947,southern-california v vermont,0.6621589154710197
1948,southern-california v wright-state,0.6693994114388732
1949,southern-california v texas-southern,0.934307121324696
1950,tennessee v villanova,0.471674243513953
1951,tennessee v ucla,0.5079823464314007
1952,tennessee v wisconsin,0.6008666404460611
1953,tennessee v virginia-tech,0.6633595601435494
1954,tennessee v texas-tech,0.6634184565736455
1955,tennessee v wright-state,0.7801655909362297
1956,tennessee v texas-christian,0.7857091971462717
1957,tennessee v yale,0.8772658636905171
1958,tennessee v texas,0.6965764038406461
1959,tennessee v vermont,0.8813472714987908
1960,tennessee v texas-southern,0.961769213573078
1961,texas v ucla,0.3099279216327049
1962,texas v villanova,0.33149754582829033
1963,texas v texas-tech,0.3725701180213779
1964,texas v wisconsin,0.4341826728756947
1965,texas v virginia-tech,0.47490809118988414
1966,texas v texas-christian,0.6457007310729438
1967,texas v vermont,0.6587348228979095
1968,texas v yale,0.8518769725279828
1969,texas v wright-state,0.7212414582404008
1970,texas v texas-southern,0.9385121725151018
1971,texas-christian v ucla,0.19482792876187033
1972,texas-christian v villanova,0.18739277103177093
1973,texas-christian v texas-tech,0.27645023371084754
1974,texas-christian v wisconsin,0.3171133817686653
1975,texas-christian v virginia-tech,0.3101068844140093
1976,texas-christian v vermont,0.5468079081576809
1977,texas-christian v wright-state,0.6069184578262945
1978,texas-christian v yale,0.7470446616533882
1979,texas-christian v texas-southern,0.8752765414875774
1980,texas-southern v ucla,0.01188359839374592
1981,texas-southern v villanova,0.0084243857757887
1982,texas-southern v vermont,0.03637680300180985
1983,texas-southern v virginia-tech,0.014864939438171505
1984,texas-southern v wright-state,0.13640413976784882
1985,texas-southern v wisconsin,0.0574554254056415
1986,texas-southern v texas-tech,0.055539152092941586
1987,texas-southern v yale,0.46682276424548264
1988,texas-tech v ucla,0.35684090843964933
1989,texas-tech v villanova,0.37016638684568487
1990,texas-tech v wisconsin,0.49239046924340235
1991,texas-tech v virginia-tech,0.5682436060420869
1992,texas-tech v vermont,0.82043649379186
1993,texas-tech v wright-state,0.7992070089746173
1994,texas-tech v yale,0.8716745954913521
1995,ucla v villanova,0.4695368970622311
1996,ucla v wisconsin,0.6035804508779814
1997,ucla v virginia-tech,0.6614395192485916
1998,ucla v yale,0.9253417570043047
1999,ucla v wright-state,0.8559747676834201
2000,ucla v vermont,0.8872165985520442
2001,vermont v wisconsin,0.20823669450507024
2002,vermont v villanova,0.13962149481384897
2003,vermont v virginia-tech,0.22222722903953773
2004,vermont v yale,0.7952036357289725
2005,vermont v wright-state,0.5733037934766207
2006,villanova v wisconsin,0.6308869676681985
2007,villanova v virginia-tech,0.6725494020762394
2008,villanova v yale,0.9421882192658009
2009,villanova v wright-state,0.8661464712140249
2010,virginia-tech v wisconsin,0.4686381193082243
2011,virginia-tech v yale,0.9122199960002862
2012,virginia-tech v wright-state,0.8314296650652708
2013,wisconsin v wright-state,0.7189770432287861
2014,wisconsin v yale,0.8300258563573251
2015,wright-state v yale,0.7652484262181847
